,loss,DSC,SEN,PPV,val_loss,val_DSC,val_SEN,val_PPV
2,0.2813100951910019,0.7394211524724961,0.7655442637205124,0.7475629532337189,0.2590988498926163,0.7801243424415588,0.8077389645576477,0.7936141633987427
3,0.25205025911331175,0.7589095962047577,0.7894115620851516,0.7662853240966797,0.24120743989944457,0.7840252184867859,0.815245065689087,0.8025537323951721
4,0.23415098324418068,0.7731628012657166,0.8036038881540298,0.7790191638469696,0.23436460256576538,0.7870673513412476,0.813101007938385,0.8024636769294738
5,0.23009593769907952,0.7751021003723144,0.8055760735273361,0.782211080789566,0.22990767598152162,0.7859968304634094,0.8249290919303894,0.7914933276176452
6,0.22034153193235398,0.7841646069288254,0.8103667581081391,0.7887689965963364,0.21196519434452057,0.806213686466217,0.8306141495704651,0.8261458945274353
7,0.22212617009878158,0.7815899682044983,0.8098521679639816,0.7869192606210709,0.20370954632759095,0.8098154067993164,0.8322988271713256,0.82118230342865
8,0.21649779468774796,0.7867079091072082,0.815347996354103,0.7919892227649689,0.19202461272478102,0.8167469549179077,0.8397267985343934,0.8331632733345031
9,0.2132355434447527,0.789494076371193,0.8177441066503525,0.7962058317661286,0.21762009620666503,0.797395465373993,0.8333988666534424,0.8163531589508056
10,0.2033667014539242,0.7990915936231613,0.8249228924512864,0.8036482065916062,0.1871808111667633,0.8248872494697571,0.8543519020080567,0.8302684283256531
11,0.1987363951653242,0.8037970387935638,0.8288283228874207,0.8076394152641296,0.19980223268270492,0.8089635324478149,0.8398348307609558,0.827187044620514
12,0.20084684737026692,0.8013272321224213,0.8249280834197998,0.8062756931781769,0.21038006603717804,0.7969423985481262,0.8169300007820129,0.8128662967681884
13,0.19890614584088326,0.8032685351371766,0.8258594286441803,0.8083290803432465,0.20559888035058976,0.802240719795227,0.8294570851325989,0.8227174258232117
14,0.18910340934991837,0.8125841683149337,0.8376709896326066,0.8158558714389801,0.1853831547498703,0.8262036180496216,0.8502042937278748,0.8440385150909424
15,0.18820467054843903,0.8136536371707916,0.8358072239160538,0.8187700963020325,0.19167355358600616,0.8184381198883056,0.8380126810073852,0.8407943105697632
16,0.1926124694943428,0.8092051309347152,0.83367948949337,0.814574271440506,0.19477153241634368,0.8092115259170533,0.8310064005851746,0.8289901113510132
17,0.17989282332360745,0.8218407708406449,0.8426874607801438,0.8262506210803986,0.1869356667995453,0.8258284258842469,0.8423070192337037,0.8376973199844361
